ID,DaRioRA,DaRioDEC,ObjID,ra,dec,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr,gMeanPSFmagNpt,rMeanPSFmagNpt,iMeanPSFmagNpt,zMeanPSFmagNpt,gFlags,gQfPerfect,rFlags,rQfPerfect,iFlags,iQfPerfect,zFlags,zQfPerfect
"2419","85.288167","-9.234586","96910852881628890","85.28816587","-9.2345916","19.4414","0.008196","17.4264","0.002524","16.1553","0.000917","15.3029","0.00091","9","9","16","13","16696","0.999767","16696","0.999336","16696","0.999722","16696","0.999397"
"2420","85.288292","-9.406411","96710852882752704","85.28827611","-9.40642221","19.2731","0.007262","16.6055","0.001601","14.8747","0.000581","13.8511","0.000483","10","8","10","10","16696","0.999817","16696","0.999412","16696","0.999682","16696","0.999667"
"2421","85.288458","-9.364925","96760852884212467","85.28842169","-9.3649489","19.2395","0.008199","17.4071","0.002443","15.7376","0.000737","14.9167","0.000879","7","9","15","10","16696","0.999673","16696","0.999289","16696","0.999303","16696","0.999654"
"2422","85.288667","-8.337328","97990852886685639","85.28866121","-8.33730213","15.77","0.00118","14.6334","0.000647","14.0854","0.000406","13.8112","0.000701","6","6","9","5","16696","0.999696","16696","0.999696","16696","0.998882","16696","0.999303"
"2424","85.294583","-7.645967","98820852945535241","85.29455468","-7.64598089","18.7406","0.005667","17.1035","0.00201","15.6286","0.000699","14.8338","0.001025","8","10","15","7","16696","0.999543","16696","0.999142","16696","0.999276","16696","0.999648"
"2426","85.300375","-7.473261","99030853003572507","85.30033896","-7.47324982","17.7517","0.005622","15.9805","0.001567","14.9343","0.000419","14.2972","0.000577","3","5","19","11","16696","0.999365","16696","0.999242","16696","0.999518","16696","0.99928"
"2427","85.306375","-9.121869","97050853063494123","85.30636623","-9.12190488","20.8972","0.030252","18.5381","0.005334","17.0052","0.001652","16.0437","0.001573","7","8","13","10","16696","0.999329","16696","0.999701","16696","0.999816","16696","0.99972"
"2428","85.308458","-8.132611","98240853084601305","85.3084254","-8.13261384","17.2406","0.002472","15.6229","0.000841","14.2889","0.000511","13.6642","0.000525","7","10","7","8","16696","0.99921","16696","0.998887","16696","0.999446","16696","0.999004"
"2429","85.311375","-9.482214","96620853113781741","85.31137882","-9.48223868","18.9726","0.018668","17.2616","0.002562","15.7517","0.001034","14.8556","0.000926","1","7","8","8","16696","0.999724","16696","0.999331","16696","0.999354","16696","0.998358"
"2430","85.313458","-9.634511","96430853134629012","85.31344129","-9.63451891","18.1897","0.005008","15.8849","0.000958","14.4968","0.000414","13.655","0.000506","5","10","13","8","16696","0.999613","16696","0.999161","16696","0.999085","16696","0.999623"
"2431","85.3135","-7.869753","98550853134796696","85.31344896","-7.86979439","15.0852","0.00073","14.0865","0.000395","13.7086","0.001018","13.4499","0.000464","8","9","1","8","16696","0.999545","16696","0.999287","16793912","0.999119","16696","0.999372"
"2433","85.316458","-9.199247","96960853164561278","85.31647069","-9.19926183","21.6667","0.160752","19.9277","0.0142","18.1","0.003251","16.9275","0.002567","1","10","13","11","16793912","0.999168","16793912","0.999463","16793912","0.999347","16793912","0.9997"
"2434","85.317417","-9.504708","96590853174264720","85.31742398","-9.50473867","18.0956","0.003554","16.4164","0.001374","15.2749","0.000793","14.5734","0.000656","9","9","8","11","16696","0.999577","16696","0.99918","16696","0.999473","16696","0.998936"
"2435","85.318042","-7.593389","98880853180618325","85.31804099","-7.59341106","17.6147","0.003287","16.3656","0.002037","14.918","0.000533","14.1073","0.00059","6","4","12","10","16696","0.999319","16696","0.999123","16696","0.999164","16696","0.999671"
"2436","85.3185","-9.091272","97090853185150831","85.31852868","-9.09130012","19.8869","0.012715","17.7817","0.003224","16.486","0.001162","15.6827","0.001191","8","8","14","11","16696","0.999574","16696","0.99971","16696","0.999414","16696","0.999644"
"2437","85.319167","-9.666742","96400853191130280","85.31916286","-9.66676393","21.4158","0.040507","18.6589","0.006066","16.7512","0.001308","15.5503","0.001128","9","8","15","11","16696","0.999845","16696","0.999354","16696","0.999395","16696","0.99906"
"2438","85.320042","-7.716642","98740853200250471","85.31999109","-7.71664422","15.7907","0.001323","14.5658","0.000633","13.7349","0.001","13.1887","0.000581","5","6","1","4","16696","0.999286","16696","0.999757","16793912","0.999","16696","0.99837"
"2439","85.32025","-7.523803","98970853202161816","85.3202052","-7.52382153","18.6476","0.006098","17.0382","0.002898","15.5896","0.000648","14.8932","0.000835","6","5","16","10","16696","0.99938","16696","0.999163","16696","0.999601","16696","0.999687"
"2441","85.329708","-8.011889","98380853296996048","85.32968469","-8.01200239","16.2257","0.001519","15.1251","0.000772","14.6093","0.000421","14.3951","0.000806","6","7","14","6","16696","0.999595","16696","0.999791","16696","0.999797","16696","0.998798"
"2442","85.329875","-8.413142","97900853298724614","85.32986348","-8.41316526","21.8997","0.162178","18.883","0.006544","16.846","0.001536","15.6769","0.00098","1","10","12","17","16696","0.998939","16696","0.999795","16696","0.998974","16696","0.999663"
"2443","85.330292","-9.629275","96440853302965283","85.33028017","-9.6293249","18.6038","0.005649","16.7415","0.004678","15.6294","0.000879","14.9565","0.000863","6","1","9","10","16696","0.999735","16696","0.976978","16696","0.999251","16696","0.999365"
"2445","85.340792","-8.852136","97370853408277779","85.34084339","-8.85218198","20.1435","0.016363","17.498","0.003249","15.8313","0.000872","14.7949","0.000758","8","6","12","12","16696","0.999769","16696","0.999414","16696","0.998838","16696","0.999032"
"2446","85.345583","-8.653047","97610853455966745","85.34558407","-8.65303252","19.2568","0.009582","17.163","0.002026","15.5464","0.000853","14.542","0.000678","6","10","9","10","16696","0.999949","16696","0.999713","16696","0.999577","16696","0.998996"
"2447","85.350417","-9.682017","96380853504051970","85.3504099","-9.68203758","21.4119","0.040973","18.7907","0.00628","17.1296","0.002213","16.1252","0.001699","8","8","9","9","16793912","0.999673","16696","0.999146","16696","0.999619","16696","0.999587"
"2449","85.354292","-9.501378","96590853541868861","85.35422171","-9.50130142","14.8888","0.00066","14.0393","0.00037","13.7087","0.000588","13.5618","0.00048","8","10","3","8","16696","0.999736","16696","0.999691","16793912","0.999207","16696","0.999546"
"2451","85.365458","-9.528167","96560853654746601","85.36548085","-9.52816877","16.6738","0.001869","15.5467","0.000905","14.8106","0.000476","14.0206","0.000524","7","8","14","10","16696","0.999516","16696","0.999539","16696","0.999597","16696","0.998837"
"2452","85.365958","-9.183528","96980853659870154","85.36598518","-9.18352745","17.9474","0.003933","16.1635","0.001425","15.2499","0.000536","14.616","0.00072","5","6","16","10","16793912","0.999679","16793912","0.999659","16793912","0.999251","16793912","0.99973"
"2454","85.376583","-9.207464","96950853764931381","85.37651542","-9.20749457","16.4973","0.001371","15.2965","0.000785","14.2852","0.000331","13.7426","0.000559","9","8","16","7","16696","0.999428","16696","0.999578","16696","0.99928","16696","0.999327"
"2455","85.377458","-8.080067","98300853774384327","85.37744632","-8.08008183","19.4695","0.013823","17.2241","0.002811","15.7943","0.000927","14.82","0.001288","4","6","10","3","16696","0.999168","16696","0.998983","16696","0.999548","16696","0.999625"
"2456","85.377667","-9.046408","97140853776954706","85.37770036","-9.04639597","16.8627","0.001596","15.4468","0.000842","14.6792","0.000383","14.2055","0.000676","10","8","17","8","16696","0.999365","16696","0.999427","16696","0.999453","16696","0.998881"
"2457","85.380542","-7.919972","98490853805326435","85.38053261","-7.91998984","19.7036","0.017482","17.7653","0.003501","16.1871","0.000868","15.3109","0.001009","4","8","18","12","16696","0.999846","16696","0.999315","16696","0.999476","16696","0.999582"
"2458","85.384333","-8.784758","97450853843058614","85.38433625","-8.78481991","16.3823","0.001457","15.0993","0.000776","14.3386","0.00052","13.8884","0.000499","8","7","7","11","16696","0.999562","16696","0.999464","16696","0.9988","16696","0.998909"
"2461","85.388417","-7.917289","98490853884449665","85.38842319","-7.91730266","16.7166","0.00249","15.1715","0.000679","14.4126","0.0004","13.8872","0.000439","4","10","13","13","16696","0.999393","16696","0.999267","16696","0.99962","16696","0.998951"
"2465","85.398875","-8.991028","97210853988541125","85.39886532","-8.99103141","17.6054","0.002954","15.9956","0.001123","15.0011","0.000453","14.4239","0.000617","8","9","18","11","16696","0.999643","16696","0.999148","16696","0.999648","16696","0.999154"
"2466","85.400542","-8.542442","97740854005359429","85.40050836","-8.542481","15.0776","0.000685","14.0887","0.000419","13.6878","0.000587","13.5158","0.000485","9","8","3","8","16696","0.999931","16696","0.999561","16793912","0.999684","16696","0.999687"
"2467","85.401625","-8.118417","98250854017968622","85.4018409","-8.11809103","15.0969","0.000931","13.9901","0.000402","13.4103","0.0005","13.1339","0.000489","5","8","4","5","16696","0.999793","16696","0.999814","16793912","0.998343","16696","0.999119"
"2468","85.40575","-9.130869","97040854057453326","85.40575648","-9.13087243","19.5193","0.008644","17.2846","0.002343","15.7636","0.000683","14.9153","0.000793","8","8","18","11","16696","0.999481","16696","0.999436","16696","0.999514","16696","0.999075"
"2469","85.409583","-7.569325","98910854095747201","85.40958692","-7.5693311","16.2817","0.001577","15.1699","0.001249","14.517","0.000752","14.1538","0.00096","6","3","4","4","16696","0.999703","16696","0.999378","16696","0.999385","16696","0.999211"
"2470","85.419333","-9.166211","97000854193040930","85.41931583","-9.16620539","18.4602","0.004915","16.6181","0.001817","15.5392","0.00078","14.8942","0.000895","6","6","11","8","16696","0.999549","16696","0.998979","16696","0.999132","16696","0.999363"
"2471","85.426375","-7.728825","98720854263785833","85.42638809","-7.72882501","17.6307","0.003968","16.0848","0.001542","15.1216","0.000559","14.5504","0.000613","4","5","13","12","16696","0.999517","16696","0.999373","16696","0.99967","16696","0.999529"
"2472","85.426917","-8.618758","97650854266418156","85.42680624","-8.61868448","17.7549","0.003323","15.6942","0.001285","14.133","0.000907","13.2828","0.001303","7","4","2","1","16777496","0.999439","16777496","0.999725","16777496","0.998755","16777240","0.906066"
"2473","85.43225","-7.972875","98430854322192950","85.43222317","-7.97289689","20.4682","0.04734","18.5912","0.006483","16.5372","0.00106","15.1507","0.000929","2","8","18","11","16793912","0.999208","16696","0.999278","16793912","0.999503","16793912","0.999507"
"2474","85.433792","-9.316139","96820854337751016","85.43379991","-9.31612263","17.899","0.003644","16.0615","0.001081","14.8972","0.000489","14.2388","0.000517","7","9","14","13","16696","0.999862","16696","0.999634","16696","0.999261","16696","0.999683"
"2476","85.436958","-8.358503","97970854369740177","85.43694945","-8.35852181","21.9868","0.119933","19.0423","0.008366","17.1977","0.001949","15.7711","0.001252","2","7","11","12","16696","0.998685","16696","0.999666","16696","0.999291","16696","0.999681"
"2477","85.447042","-9.592653","96480854470189190","85.44704361","-9.59264733","17.4612","0.002274","15.9162","0.001083","15.0543","0.000723","14.5751","0.00072","10","8","8","10","16696","0.999738","16696","0.999858","16696","0.999364","16696","0.999218"
"2478","85.454","-9.534878","96550854539958512","85.45400916","-9.53489211","16.3016","0.001686","14.7212","0.000663","13.7323","0.000602","13.1788","0.000561","5","6","3","4","16696","0.999707","16696","0.999589","16696","0.999516","16696","0.997732"
"2479","85.455333","-8.851119","97370854553269041","85.45532291","-8.8511169","21.5673","0.052373","18.8408","0.006601","17.0317","0.001572","15.9525","0.001251","7","9","15","16","16696","0.99966","16696","0.999668","16696","0.999613","16696","0.99958"
"2481","85.4575","-8.585575","97690854574847705","85.45745404","-8.58557758","16.6217","0.001436","15.4272","0.000748","14.7022","0.000556","14.3122","0.000588","11","10","9","12","16696","0.999616","16696","0.999668","16696","0.999492","16696","0.999642"
"2482","85.457708","-9.640903","96430854576961295","85.45770888","-9.64090831","16.8648","0.002145","15.2562","0.000822","14.2619","0.000347","13.6956","0.000605","6","7","15","6","16696","0.999609","16696","0.999428","16696","0.999297","16696","0.99898"
"2483","85.460083","-9.508972","96580854601229639","85.46012274","-9.5089538","16.5324","0.001511","15.0411","0.000721","14.1115","0.000372","13.5745","0.000607","8","7","11","5","16696","0.999852","16696","0.999714","16696","0.999865","16696","0.999405"
"2484","85.473458","-8.125747","98240854734679520","85.47345778","-8.12574175","18.2949","0.004938","16.2481","0.001374","14.9324","0.000513","14.1607","0.000527","6","7","14","12","16696","0.999445","16696","0.999049","16793912","0.999656","16793912","0.999629"
"2485","85.475167","-9.049608","97140854751980859","85.4752089","-9.04959505","19.0092","0.006999","17.0687","0.002","15.9396","0.000792","15.2763","0.001003","8","10","16","10","16696","0.999687","16696","0.999524","16696","0.999719","16696","0.999723"
"2486","85.475208","-7.831522","98600854752312589","85.47522767","-7.83150263","17.7291","0.003496","16.2036","0.001793","15.0291","0.000574","14.2556","0.000544","6","4","11","12","16793912","0.999455","16793912","0.999835","16793912","0.99936","16793912","0.999483"
"2487","85.47775","-7.986781","98410854778016288","85.4777964","-7.98677391","19.4512","0.022545","17.4025","0.002901","16.1404","0.000935","15.0983","0.001009","2","8","17","10","16696","0.99942","16696","0.998955","16696","0.999342","16696","0.998671"
"2489","85.479958","-8.998439","97200854799762265","85.47997575","-8.99841851","18.6784","0.005309","16.661","0.001637","15.4566","0.000615","14.77","0.000796","8","8","16","9","16696","0.999758","16696","0.999168","16696","0.999478","16696","0.999422"
"2490","85.4985","-9.240894","96910854984901300","85.49850587","-9.24089183","17.7178","0.002597","15.8141","0.001204","14.6543","0.000606","13.9444","0.000441","10","6","7","13","16696","0.999678","16696","0.999309","16696","0.999019","16696","0.999546"
"2492","85.50325","-8.982061","97220855032451904","85.50325522","-8.98205534","18.6859","0.005345","16.3741","0.001337","15.0041","0.000528","14.1805","0.000535","8","9","13","11","16696","0.999899","16696","0.999722","16696","0.999624","16696","0.999657"
"2493","85.506333","-7.937611","98470855063365320","85.50632104","-7.93759922","19.1208","0.009473","17.5341","0.002874","15.8706","0.00082","15.0517","0.000804","6","8","13","13","16696","0.999474","16696","0.99944","16696","0.999674","16696","0.999548"
"2494","85.51225","-7.939139","98470855123243482","85.51227439","-7.93912746","15.9129","0.001446","14.4847","0.000593","13.8538","0.000757","13.2693","0.000427","5","6","2","8","16696","0.999615","16696","0.999532","16794168","0.998743","16696","0.998924"
"2495","85.517875","-8.797197","97440855178763743","85.51785485","-8.7971959","20.8278","0.029656","18.4151","0.00408","16.6718","0.001175","15.6946","0.001551","6","12","18","8","16696","0.999144","16696","0.999714","16696","0.999541","16696","0.999668"
"2496","85.520708","-8.939883","97270855206932469","85.52069299","-8.93992355","15.6582","0.00102","14.4053","0.000448","13.7309","0.000718","13.3513","0.000451","7","10","2","7","16696","0.999752","16696","0.999153","16793912","0.999245","16696","0.998859"
"2498","85.523333","-7.805464","98630855233463840","85.52333488","-7.80548155","18.6208","0.006623","17.0671","0.002296","15.5289","0.000786","14.759","0.000685","5","7","11","14","16696","0.999318","16696","0.999022","16696","0.999659","16696","0.999802"
"2502","85.537958","-8.395461","97920855378975917","85.53786874","-8.39538954","17.1864","0.002733","15.9797","0.001272","14.7813","0.000647","14.2289","0.000619","5","6","7","10","16696","0.999142","16696","0.999617","16696","0.999464","16696","0.999713"
"2506","85.55175","-8.0971","98280855517273868","85.55172524","-8.09710256","19.701","0.012133","17.6195","0.003077","16.2697","0.001259","15.4701","0.001147","8","8","9","10","16696","0.999835","16696","0.999831","16696","0.999635","16696","0.999671"
"2507","85.552875","-9.404783","96710855528574631","85.55286013","-9.40477767","20.5872","0.020393","17.8596","0.003459","16.0478","0.001118","14.9121","0.001388","9","7","10","4","16696","0.999818","16696","0.999249","16696","0.999313","16696","0.999303"
"2508","85.553458","-7.940328","98470855534711991","85.55344674","-7.94035474","15.0114","0.000813","14.2424","0.000528","13.9228","0.000462","13.7945","0.001126","6","6","6","2","16696","0.99955","16696","0.999064","16793912","0.999705","16696","0.974536"
"2509","85.554292","-9.622625","96450855542723231","85.55430731","-9.62261857","20.2207","0.016847","17.7756","0.004287","16.21","0.001215","15.2584","0.001679","9","4","9","3","16696","0.999454","16696","0.999722","16696","0.999114","16696","0.99917"
"2510","85.559583","-7.976453","98420855596308698","85.55957839","-7.97644292","15.5073","0.001331","13.9812","0.000391","14.2539","0.000497","12.7125","0.001","4","10","7","1","16696","0.999226","16696","0.999017","16793912","0.99927","16952","0.999513"
"2512","85.564583","-8.106764","98270855646092280","85.56458053","-8.1067707","16.9469","0.003305","15.2578","0.00101","14.1512","0.000439","13.4373","0.00046","3","5","8","8","16696","0.999431","16696","0.999257","16696","0.999064","16696","0.999423"
"2514","85.573583","-8.061836","98320855736156232","85.57358775","-8.06182381","15.5461","0.001337","14.4777","0.000601","13.8483","0.000336","13.4575","0.00058","4","6","10","5","16696","0.999464","16696","0.999704","16696","0.999122","16696","0.998869"
"2515","85.575542","-9.346206","96780855755354925","85.57553699","-9.34621564","18.2437","0.006066","15.7764","0.001179","14.2259","0.000314","13.2795","0.000451","4","6","17","7","16696","0.999357","16696","0.999669","16696","0.999828","16696","0.999004"
"2516","85.575667","-7.980572","98420855756793718","85.57563605","-7.98058256","17.0068","0.002809","15.61","0.00106","14.6345","0.000399","14.1676","0.000637","4","6","16","8","16696","0.999846","312","0.999","16696","0.999277","16696","0.999124"
"2519","85.591417","-7.926375","98480855914658780","85.5914225","-7.92636462","16.1127","0.00174","15.1102","0.00085","14.5512","0.000513","14.2417","0.000588","4","6","9","11","16696","0.999359","16696","0.999675","16696","0.999222","16696","0.999129"
"2520","85.59975","-8.162758","98200855997455124","85.59974338","-8.16275164","17.3279","0.002332","15.5365","0.001008","14.5816","0.000596","13.9874","0.000699","8","6","7","6","16696","0.999216","16696","0.999209","16696","0.999735","16696","0.999712"
"2522","85.602458","-8.085483","98290856025917507","85.60258721","-8.08580098","15.9263","0.002254","14.7103","0.000622","13.7831","0.00039","13.3274","0.000355","2","7","7","12","16696","0.999766","16696","0.999412","16696","0.999396","16696","0.99894"
"2525","85.604875","-9.296772","96840856048794267","85.60487","-9.29676564","19.1045","0.01021","16.6741","0.001844","15.1733","0.000562","14.2618","0.000649","4","8","14","8","16696","0.999604","16696","0.999688","16696","0.999582","16696","0.999427"
"2526","85.6055","-8.171672","98190856055064397","85.605492","-8.17166459","17.0747","0.002265","15.4775","0.000992","14.5589","0.000482","14.0508","0.000496","6","6","10","13","16696","0.9999","16696","0.999611","16696","0.999397","16696","0.999083"
"2527","85.606875","-9.556183","96530856068892977","85.60689133","-9.55619734","16.0937","0.002009","14.7946","0.000992","14.0304","0.000377","13.5797","0.000369","3","3","10","14","16696","0.999656","16696","0.999051","16696","0.999588","16696","0.999543"
"2528","85.610083","-7.982422","98420856100811496","85.61008026","-7.98243868","20.424","0.023759","18.4414","0.006323","16.6205","0.001479","15.6313","0.00218","5","6","10","4","16696","0.999812","16696","0.99945","16696","0.999169","16696","0.999624"
"2529","85.613167","-7.934394","98470856132249129","85.61317942","-7.93441677","16.3048","0.001729","15.2159","0.000675","14.6435","0.000448","14.3126","0.000642","5","10","13","10","16696","0.999267","16696","0.999108","16696","0.999685","16696","0.999654"
"2530","85.616208","-8.443706","97860856161917944","85.61619304","-8.44370336","18.4541","0.005709","16.6484","0.002323","15.542","0.000714","14.8694","0.000791","5","4","12","11","16696","0.999691","16696","0.999691","16696","0.999093","16696","0.999068"
"2531","85.617708","-9.027533","97160856176867307","85.61769082","-9.02755223","18.4904","0.005819","16.4428","0.001477","15.2323","0.000529","14.4756","0.000674","6","8","17","10","16696","0.999784","16696","0.9996","16696","0.999823","16696","0.999516"
"2532","85.6195","-8.153464","98210856195036284","85.61950258","-8.15344441","16.9178","0.001914","15.2532","0.000876","14.3988","0.000543","13.8174","0.0005","8","6","7","10","16696","0.999695","16696","0.999144","16696","0.999644","16696","0.998828"
"2533","85.621542","-7.974844","98430856215440600","85.62152304","-7.97484643","19.5207","0.018171","17.7996","0.003377","15.9858","0.000942","15.0585","0.000843","3","8","12","12","16696","0.999457","16696","0.99912","16696","0.999606","16696","0.99903"
"2534","85.622583","-9.16015","97000856225768208","85.62257724","-9.16014412","19.1507","0.008449","17.1407","0.002214","15.9616","0.000885","15.2521","0.000885","7","8","14","14","16696","0.999718","16696","0.999568","16696","0.999588","16696","0.999707"
"2535","85.624083","-8.124006","98250856240881598","85.62407566","-8.12399294","20.007","0.02006","17.5933","0.003248","16.2298","0.001085","15.4723","0.001044","4","6","11","12","16696","0.999751","16696","0.999029","16696","0.999049","16696","0.999572"
"2536","85.625542","-8.171808","98190856255804237","85.62556544","-8.17179806","17.2827","0.002459","15.7369","0.00161","14.8351","0.000552","14.3672","0.000561","6","3","10","14","16696","0.999704","16696","0.999731","16696","0.99903","16696","0.99952"
"2538","85.628375","-8.151553","98210856283268513","85.62831996","-8.15155055","20.5882","0.03531","18.2686","0.023755","16.7539","0.001595","15.732","0.001612","4","1","10","8","16793912","0.999209","20536","0.999653","16696","0.998789","16696","0.999531"
"2538","85.628375","-8.151553","98210856290368853","85.62904028","-8.1512804","20.6382","0.035017","18.6469","0.01356","17.3698","0.00208","16.3373","0.002306","4","2","12","8","16696","0.999027","20536","0.999762","16696","0.999326","16793912","0.999622"
"2540","85.635167","-8.123378","98250856351692351","85.63515547","-8.12337193","18.6519","0.005499","16.6029","0.001945","15.3491","0.000726","14.5639","0.00074","8","6","10","10","16696","0.999844","16696","0.999318","16696","0.999565","16696","0.998667"
"2541","85.637875","-8.817158","97410856378659803","85.63785398","-8.8171473","20.5188","0.023343","18.9146","0.005976","16.6374","0.001182","15.473","0.000954","7","12","17","14","16696","0.999848","16696","0.999628","16696","0.999465","16696","0.999278"
"2543","85.64175","-8.166578","98200856417720507","85.64175963","-8.16657532","18.6177","0.007353","16.3748","0.001791","15.1414","0.00077","14.2935","0.000565","4","5","7","12","16696","0.999741","16696","0.999324","16696","0.99904","16696","0.999474"
"2544","85.653083","-7.978333","98420856530796425","85.65309225","-7.97835551","16.349","0.001957","15.1583","0.000736","14.4502","0.000387","14.0404","0.000588","4","8","14","8","16696","0.999406","16696","0.999423","16696","0.999294","16696","0.998899"
"2545","85.657083","-8.420975","97890856570615215","85.65706595","-8.42097161","19.2715","0.010649","17.5431","0.004001","16.2579","0.001","15.334","0.001017","4","4","14","11","16696","0.999099","16696","0.999617","16696","0.999814","16696","0.999685"
"2546","85.659583","-7.946133","98460856596224960","85.65964764","-7.94621516","16.4016","0.002948","15.2465","0.000683","14.6763","0.000461","14.3989","0.000709","2","10","12","8","16696","0.999314","16696","0.999809","16696","0.999002","16696","0.999574"
"2547","85.659625","-8.683817","97570856596409796","85.65963676","-8.68381807","19.5068","0.010452","17.8245","0.002976","16.4202","0.001677","15.5429","0.00139","7","10","6","9","16696","0.999857","16696","0.999195","16696","0.999481","16696","0.999669"
"2549","85.664","-8.441181","97870856639680967","85.66397886","-8.44118528","17.1472","0.002082","15.6221","0.001322","14.6904","0.000761","14.2452","0.000625","8","4","5","10","16696","0.999702","16696","0.99934","16696","0.999482","16696","0.998821"
"2550","85.665542","-8.90335","97310856655406367","85.66553445","-8.90334579","17.0286","0.002372","15.6583","0.0009","14.8304","0.000407","14.4405","0.000566","6","9","19","13","16696","0.999668","16696","0.999498","16696","0.999557","16696","0.998875"
"2551","85.665958","-9.362803","96760856659655028","85.66595358","-9.36280418","18.517","0.010542","16.7381","0.002108","15.3386","0.000632","14.6985","0.000615","2","5","14","15","16696","0.99988","16696","0.999529","16696","0.999188","16696","0.9997"
"2552","85.66975","-8.43655","97870856697496533","85.66976001","-8.436548","21.6256","0.059742","19.1082","0.009142","17.3039","0.002209","16.2","0.001767","5","6","10","10","16696","0.999335","16696","0.999628","16696","0.99937","16696","0.999104"
"2553","85.670042","-8.669058","97590856700567522","85.67005958","-8.66903823","17.9861","0.003893","16.6438","0.001699","15.367","0.000814","14.6252","0.000852","8","8","8","8","16696","0.999807","16696","0.999804","16696","0.999404","16696","0.999629"
"2554","85.673833","-8.186475","98170856738486637","85.67383873","-8.18647173","20.0615","0.016319","17.4007","0.002267","15.7249","0.000727","14.6813","0.000613","6","10","15","15","16696","0.999833","16696","0.999608","16696","0.999371","16696","0.999306"
"2555","85.675417","-8.254242","98090856754385310","85.67542708","-8.25421995","19.3733","0.009511","18.035","0.005518","16.5757","0.002568","15.6188","0.001257","6","4","4","11","16696","0.999219","16696","0.999832","16696","0.999649","16696","0.999703"
"2556","85.679917","-9.3526","96770856799017275","85.67989254","-9.3526064","16.3223","0.001933","15.1236","0.000872","14.4374","0.000422","14.0812","0.000564","4","5","12","10","16696","0.999764","16696","0.998801","16696","0.999768","16696","0.999662"
"2557","85.681667","-9.148853","97020856816011711","85.68160246","-9.14888138","15.9863","0.001154","15.0454","0.000709","14.5245","0.000403","14.2325","0.000608","8","7","14","9","16696","0.999668","16696","0.99918","16696","0.999481","16696","0.999605"
"2558","85.682375","-9.177372","96980856823287496","85.6823533","-9.17737264","15.592","0.001148","14.4114","0.000666","13.8359","0.001096","13.267","0.000531","5","4","1","5","16696","0.999713","16696","0.99951","16794168","0.998697","16696","0.998966"
"2559","85.682667","-9.178703","96980856826735925","85.68267017","-9.17869691","17.7968","0.003817","16.3224","0.001526","15.112","0.00091","14.5149","0.00067","5","6","5","10","16696","0.999694","16696","0.999303","16696","0.998991","16696","0.999424"
"2560","85.689833","-8.248417","98100856898652286","85.68985345","-8.2484101","18.3099","0.005029","16.5729","0.001571","15.4278","0.000768","14.8059","0.000707","6","8","10","13","16696","0.999636","16696","0.99919","16696","0.999111","16696","0.999651"
"2561","85.692083","-8.666872","97600856920940134","85.69207896","-8.66686231","17.3073","0.002202","15.6243","0.001083","14.6895","0.000795","13.92","0.00045","9","6","4","13","16696","0.999341","16696","0.999709","16696","0.998675","16696","0.999457"
"2562","85.694208","-9.345525","96780856942575768","85.6942597","-9.34550107","19.5291","0.028973","17.4869","0.005758","16.1235","0.001036","15.3081","0.00099","1","2","12","11","16696","0.998593","16696","0.998818","16696","0.999608","16696","0.99858"
"2563","85.696333","-8.632561","97640856963091257","85.69631269","-8.63261861","21.4665","0.052695","19.2342","0.010168","17.5219","0.002408","16.3986","0.001981","6","6","11","10","16696","0.998844","16696","0.999429","16793912","0.999338","16793912","0.999081"
"2564","85.702958","-8.641972","97630857029470006","85.70295229","-8.64196786","17.7033","0.004742","15.7345","0.002028","14.5757","0.000418","13.8176","0.000464","3","2","14","12","16696","0.999445","16696","0.999354","16793912","0.999391","16696","0.999703"
"2566","85.704125","-8.250114","98100857041300243","85.70412739","-8.25011138","20.0968","0.021546","18.045","0.004847","16.3903","0.001298","15.5385","0.001025","4","5","11","14","16696","0.999305","16696","0.999463","16696","0.999309","16696","0.999729"
"2567","85.7045","-8.117514","98250857045419390","85.70453137","-8.11751836","17.2299","0.002604","15.6361","0.000952","14.5316","0.000431","13.8474","0.000399","6","8","12","17","16696","0.999833","16696","0.99895","16696","0.999105","16696","0.999623"
"2568","85.704708","-8.343628","97980857047248031","85.70472617","-8.34362817","19.1087","0.006691","17.4036","0.003008","15.7736","0.000934","14.9656","0.000977","10","6","10","9","16696","0.999671","16696","0.999628","16696","0.999149","16696","0.999347"
"2569","85.707458","-8.202872","98150857074786952","85.70747198","-8.20286629","20.1912","0.013803","17.7449","0.00361","16.3843","0.001067","15.4872","0.00095","10","6","14","15","16696","0.999824","16696","0.999353","16696","0.999385","16696","0.999692"
"2570","85.708","-8.138644","98230857080284039","85.70802129","-8.13863755","16.2632","0.001714","14.9866","0.000637","14.3723","0.000494","13.9667","0.000512","5","9","8","11","16696","0.999586","16696","0.999719","16696","0.999633","16696","0.999556"
"2572","85.710458","-8.666025","97600857104691151","85.71047041","-8.66601722","20.2175","0.016467","18.0779","0.004059","16.8059","0.001292","15.8448","0.001421","8","7","16","10","16696","0.999631","16696","0.999414","16696","0.999251","16696","0.999297"
