ID,DaRioRA,DaRioDEC,ObjID,ra,dec,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr,gMeanPSFmagNpt,rMeanPSFmagNpt,iMeanPSFmagNpt,zMeanPSFmagNpt,gFlags,gQfPerfect,rFlags,rQfPerfect,iFlags,iQfPerfect,zFlags,zQfPerfect
"1673","83.969833","-5.216392","101740839697241617","83.96972511","-5.21565672","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","16416","-999","16416","-999"
"1673","83.969833","-5.216392","101740839698450740","83.9698473","-5.21638275","15.7168","0.001541","14.5838","0.001074","14.076","0.000714","14.1388","0.000957","4","2","3","4","280","0.999253","280","0.99906","16696","0.998891","16696","0.999728"
"1673","83.969833","-5.216392","101740839700621140","83.97003379","-5.21603071","-999","-999","17.8243","0.044754","-999","-999","-999","-999","0","1","0","0","0","-999","16777232","0.995202","16416","-999","16416","-999"
"1673","83.969833","-5.216392","101740839703250051","83.97031695","-5.21695618","-999","-999","15.9715","0.004033","-999","-999","-999","-999","0","1","0","0","0","-999","16777496","0.996397","0","-999","0","-999"
"1674","83.970083","-5.375403","101540839701059933","83.97011572","-5.37540116","24.934","-999","20.989","-999","17.8663","0.006104","16.5482","0.002232","0","0","3","11","4","-999","4","-999","16793912","0.999162","16793912","0.999246"
"1674","83.970083","-5.375403","101540839705699614","83.97059918","-5.37563831","-999","-999","-999","-999","-999","-999","13.4642","0.024599","0","0","0","1","0","-999","0","-999","0","-999","4120","0.019628"
"1674","83.970083","-5.375403","101550839704140033","83.97041135","-5.37532384","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","0","-999"
"1675","83.970417","-4.135372","103030839704457956","83.97042807","-4.13537193","17.7994","0.00293","16.6157","0.001765","15.2903","0.000689","14.6761","0.000818","9","7","10","8","16696","0.99948","16696","0.9986","16696","0.999049","16696","0.99896"
"1675","83.970417","-4.135372","103030839708297743","83.97082449","-4.13557865","-999","-999","20.2882","0.063752","-999","-999","-999","-999","0","2","0","0","0","-999","16","0.754633","0","-999","0","-999"
"1676","83.973167","-5.042922","101940839724338445","83.97242425","-5.0432838","-999","-999","20.3791","0.123638","-999","-999","-999","-999","0","1","0","0","0","-999","16781336","0.474508","0","-999","0","-999"
"1676","83.973167","-5.042922","101940839727389441","83.97267056","-5.04241841","-999","-999","17.7379","0.03673","-999","-999","-999","-999","0","1","0","0","0","-999","16777232","0.953427","0","-999","0","-999"
"1676","83.973167","-5.042922","101940839728418754","83.97280974","-5.04301729","-999","-999","17.7852","0.04113","-999","-999","-999","-999","0","1","0","0","0","-999","16777232","0.963962","0","-999","0","-999"
"1676","83.973167","-5.042922","101940839731598891","83.97314457","-5.04291884","19.3837","0.01348","17.3611","0.006987","16.1122","0.000964","15.3549","0.0009869999","4","2","13","12","16696","0.99921","16696","0.998905","16696","0.999133","16696","0.999687"
"1676","83.973167","-5.042922","101940839735669606","83.97356303","-5.04232592","-999","-999","-999","-999","14.7786","0.006138","-999","-999","0","0","1","0","0","-999","0","-999","280","0.995553","0","-999"
"1677","83.974208","-4.953917","102050839741955695","83.97419388","-4.95393216","20.0664","0.046827","17.9579","0.005188","16.5416","0.001433","15.6178","0.001479","1","6","10","7","16696","0.885484","16696","0.999289","16696","0.999608","16696","0.999153"
"1678","83.97525","-4.788711","102250839746103915","83.97466388","-4.78882416","-999","-999","-999","-999","18.6796","0.016611","-999","-999","0","0","2","0","0","-999","0","-999","4120","0.547376","0","-999"
"1678","83.97525","-4.788711","102250839748804070","83.97486884","-4.78862267","16.392","0.008315","-999","-999","-999","-999","-999","-999","1","0","0","0","16777496","0.976342","0","-999","0","-999","0","-999"
"1678","83.97525","-4.788711","102250839752413956","83.97522558","-4.78871879","16.5634","0.0023","15.5661","0.001084","14.5505","0.000692","13.9953","0.000744","4","6","5","5","16696","0.999705","16696","0.999696","16696","0.999731","16696","0.999787"
"1678","83.97525","-4.788711","102250839753134343","83.97541575","-4.78836754","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","32","-999","32","-999","32","-999","32","-999"
"1679","83.975375","-5.475756","101420839753709485","83.97536618","-5.47576837","25.68","-999","21.736","-999","19.3465","0.010278","18.1484","0.008699","0","0","14","8","4","-999","4","-999","16793912","0.999258","16793912","0.998541"
"1679","83.975375","-5.475756","101420839755979258","83.97559565","-5.4759558","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","0","-999"
"1679","83.975375","-5.475756","101430839758910047","83.97589105","-5.47529847","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","0","-999"
"1680","83.975333","-5.628422","101240839746456355","83.97464376","-5.62836328","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","0","-999"
"1680","83.975333","-5.628422","101240839748705726","83.97484899","-5.62889433","-999","-999","-999","-999","-999","-999","13.1199","0.001149","0","0","0","2","0","-999","0","-999","0","-999","16777240","0.665668"
"1680","83.975333","-5.628422","101240839751936207","83.975353","-5.628423","7.142","-999","7.354","-999","7.552","-999","7.703","-999","0","0","0","0","16484","-999","16484","-999","16484","-999","16484","-999"
"1680","83.975333","-5.628422","101240839752776611","83.9752633","-5.62818193","10.3286","0.001","-999","-999","-999","-999","8.74535","0.000577","1","0","0","3","24","0.051741","0","-999","0","-999","24","0.086694"
"1680","83.975333","-5.628422","101240839753975667","83.97549754","-5.62903234","6.91121","0.001","7.24794","0.001","-999","-999","-999","-999","1","1","0","0","16","0","24","0","0","-999","0","-999"
"1680","83.975333","-5.628422","101240839756236053","83.97557702","-5.62868734","-999","-999","-999","-999","9.02079","0.001","-999","-999","0","0","1","0","0","-999","0","-999","16","0.007727","0","-999"
"1681","83.976375","-5.445689","101460839764005591","83.97639183","-5.44569594","15.5325","0.001543","14.2024","0.001036","13.6778","0.000589","13.2718","0.000357","3","2","3","11","16777496","0.999501","280","0.998515","16793912","0.999643","16696","0.999558"
"1681","83.976375","-5.445689","101460839767636319","83.97676737","-5.4450709","14.7232","0.002455","13.2626","0.001","-999","-999","-999","-999","1","1","0","0","16777496","0.98692","16777496","0.995601","0","-999","0","-999"
"1681","83.976375","-5.445689","101460839770905195","83.97708031","-5.4460612","15.5925","0.003126","-999","-999","12.6023","0.001","15.7876","0.002548","1","0","1","4","16777496","0.992816","0","-999","16696","0.989939","16696","0.99922"
"1682","83.976958","-4.801364","102230839762208841","83.97651875","-4.80134259","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","32","-999","32","-999","32","-999","32","-999"
"1682","83.976958","-4.801364","102230839766257975","83.97662516","-4.80202828","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16416","-999","16416","-999","0","-999","16416","-999"
"1682","83.976958","-4.801364","102230839766388573","83.97672024","-4.80165408","14.1706","0.008463","-999","-999","14.7387","0.00164","-999","-999","1","0","1","0","4120","0.645838","0","-999","16","0.726329","0","-999"
"1682","83.976958","-4.801364","102230839767369155","83.97673633","-4.80104446","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","16","-999","0","-999"
"1682","83.976958","-4.801364","102230839769998815","83.97697523","-4.80134858","13.204","-999","12.413","-999","11.987","-999","11.706","-999","0","0","0","0","16420","-999","36","-999","36","-999","36","-999"
"1682","83.976958","-4.801364","102230839770649828","83.97704835","-4.80057537","-999","-999","-999","-999","16.755","0.00644","-999","-999","0","0","1","0","16416","-999","32","-999","16797752","0.495367","16416","-999"
"1682","83.976958","-4.801364","102230839770718073","83.97707066","-4.80194659","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16416","-999","0","-999","16416","-999","16416","-999"
"1682","83.976958","-4.801364","102230839770808033","83.97712361","-4.80197477","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16416","-999","16416","-999","16416","-999","16416","-999"
"1682","83.976958","-4.801364","102230839771379357","83.977142","-4.80086752","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","0","-999"
"1682","83.976958","-4.801364","102230839772818915","83.97710978","-4.8012046","-999","-999","-999","-999","14.656","0.001429","-999","-999","0","0","1","0","16416","-999","0","-999","16","0.588186","0","-999"
"1683","83.977292","-6.9509","99650839772829300","83.97728498","-6.95090985","18.5968","0.004903","16.9742","0.00221","15.4402","0.000612","14.7105","0.000694","10","8","16","12","16696","0.999571","16696","0.999184","16696","0.999236","16696","0.999607"
"1684","83.977625","-5.4521","101450839770987597","83.97700812","-5.4522664","16.7067","0.007093","14.1028","0.001931","12.9763","0.001","-999","-999","1","1","1","0","16777496","0.982915","280","0.982147","280","0.978277","0","-999"
"1684","83.977625","-5.4521","101450839772768100","83.9773287","-5.45192694","-999","-999","-999","-999","17.9708","0.011677","17.2932","0.023859","0","0","3","1","0","-999","0","-999","16696","0.99965","16793912","0.999573"
"1684","83.977625","-5.4521","101450839774367151","83.97744009","-5.45271199","-999","-999","-999","-999","12.9542","0.001","-999","-999","0","0","1","0","0","-999","0","-999","280","0.974913","0","-999"
"1684","83.977625","-5.4521","101450839776327877","83.97763184","-5.45212614","16.3444","0.002898","14.9036","0.001535","14.1809","0.000415","13.7185","0.000454","2","2","10","11","16777496","0.999998","280","0.998431","16696","0.999159","16696","0.999721"
"1685","83.979375","-4.674389","102390839787111234","83.97871429","-4.67429912","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","0","-999"
"1685","83.979375","-4.674389","102390839793851141","83.97936689","-4.67438818","20.1927","0.019255","18.2597","0.004807","16.7539","0.001824","15.8735","0.001836","6","8","8","7","16793912","0.998945","16696","0.999654","16696","0.999429","16696","0.998981"
"1686","83.979708","-6.169272","100590839795286741","83.97952616","-6.16971479","-999","-999","19.7341","0.083475","-999","-999","-999","-999","0","1","0","0","0","-999","4120","0.740293","0","-999","0","-999"
"1686","83.979708","-6.169272","100590839796947241","83.97969697","-6.16927676","18.9128","0.005454","17.7277","0.003839","15.7854","0.00139","14.8528","0.000656","12","6","4","16","16696","0.999838","16696","0.999238","16696","0.999218","16696","0.999754"
"1686","83.979708","-6.169272","100590839799416472","83.97994909","-6.16993083","-999","-999","22.0394","0.319863","19.5898","0.076231","-999","-999","0","1","1","0","0","-999","4120","0.659617","4120","0.55006","0","-999"
"1687","83.980667","-5.783833","101050839807189626","83.98072869","-5.78399751","18.5878","0.006984","17.3884","0.003201","15.843","0.000991","15.0912","0.001186","5","6","10","7","16793912","0.999111","16793912","0.999775","16793912","0.999682","16793912","0.999788"
"1687","83.980667","-5.783833","101060839805120238","83.98051955","-5.78347304","-999","-999","18.1296","0.011982","16.4498","0.002566","15.6019","0.002215","0","1","3","4","16416","-999","16432","0.997782","16696","0.998775","16696","0.998223"
"1688","83.98225","-5.824844","101010839815670043","83.98156358","-5.82529253","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","0","-999"
"1688","83.98225","-5.824844","101010839822640595","83.98226662","-5.82485662","18.1094","0.005543","17.0811","0.003245","15.7101","0.000736","14.9618","0.000908","4","4","14","9","16696","0.999682","16696","0.999197","16696","0.999534","16696","0.999424"
"1689","83.983542","-5.150875","101810839832278948","83.98324547","-5.15120637","-999","-999","-999","-999","17.8102","0.009035","-999","-999","0","0","1","0","0","-999","0","-999","16777232","0.800178","0","-999"
"1689","83.983542","-5.150875","101810839835448979","83.9835111","-5.15111076","-999","-999","15.0525","0.001242","12.4526","0.001","-999","-999","0","2","1","0","0","-999","280","0.995613","280","0.984482","0","-999"
"1689","83.983542","-5.150875","101810839835599339","83.98355142","-5.15089883","16.357","0.002284","14.6828","0.001249","13.7038","0.000729","12.949","-999","3","2","2","0","16696","0.998555","16696","0.99944","16696","0.99902","16420","-999"
"1689","83.983542","-5.150875","101810839839519256","83.98389416","-5.15094957","-999","-999","15.0867","0.002697","-999","-999","-999","-999","0","2","0","0","0","-999","16","0.995796","0","-999","0","-999"
"1690","83.984875","-4.608422","102460839849639458","83.98494226","-4.60911213","-999","-999","-999","-999","15.6213","0.002186","-999","-999","0","0","1","0","0","-999","0","-999","16778264","0.658488","0","-999"
"1690","83.984875","-4.608422","102470839845550025","83.98457462","-4.60855653","-999","-999","-999","-999","14.2312","0.001564","13.6731","0.001112","0","0","1","2","0","-999","0","-999","16777232","0.541033","16777240","0.803048"
"1690","83.984875","-4.608422","102470839847880927","83.9847787","-4.60789606","13.8893","0.004715","-999","-999","13.768","0.000796","-999","-999","1","0","2","0","4120","0.100408","0","-999","16","0.915821","24","-999"
"1690","83.984875","-4.608422","102470839848970403","83.98485333","-4.60836305","11.519","-999","11.189","-999","11.093","-999","11.081","-999","0","0","0","0","36","-999","36","-999","36","-999","36","-999"
"1690","83.984875","-4.608422","102470839851220109","83.98539502","-4.60851548","-999","-999","11.5992","0.001","11.1013","0.000703","13.8509","0.001161","0","1","4","2","0","-999","16440","0.119131","16440","0.198071","16440","0.573643"
"1690","83.984875","-4.608422","102470839854920684","83.98549272","-4.60810447","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16416","-999","0","-999","16416","-999","16416","-999"
"1691","83.985042","-5.275517","101660839846059035","83.98462126","-5.27613404","-999","-999","-999","-999","-999","-999","19.1126","0.044844","0","0","0","1","0","-999","0","-999","0","-999","4120","0.495676"
"1691","83.985042","-5.275517","101660839847729549","83.98478358","-5.27572585","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","16416","-999","16416","-999"
"1691","83.985042","-5.275517","101660839850519812","83.98506518","-5.2755015","16.9469","0.004389","15.8221","0.002481","14.7067","0.001225","14.2812","0.000632","2","2","2","10","280","0.999549","16777496","0.998792","16696","0.998925","16696","0.999622"
"1691","83.985042","-5.275517","101660839855539292","83.98556435","-5.27595434","-999","-999","14.6337","0.003002","18.1303","0.110746","-999","-999","0","1","1","0","0","-999","280","0.986906","16781336","0.509554","0","-999"
"1691","83.985042","-5.275517","101660839857609629","83.9856538","-5.27574445","-999","-999","-999","-999","13.2726","0.001966","-999","-999","0","0","1","0","0","-999","0","-999","16777496","0.995554","0","-999"
"1692","83.987083","-5.755308","101090839870844021","83.98708933","-5.75532746","18.2844","0.004396","16.9418","0.002154","15.5816","0.000862","14.6582","0.000775","8","8","10","10","16696","0.99925","16696","0.999446","16696","0.9997","16696","0.999451"
"1692","83.987083","-5.755308","101090839875223764","83.98753929","-5.7555393","-999","-999","-999","-999","19.3814","0.0381","-999","-999","0","0","1","0","0","-999","0","-999","16781336","0.537974","0","-999"
"1693","83.987333","-6.493922","100200839869766959","83.9869637","-6.49456247","-999","-999","-999","-999","20.0968","0.08235","-999","-999","0","0","2","0","0","-999","0","-999","4120","0.474721","0","-999"
"1693","83.987333","-6.493922","100200839873507670","83.98734664","-6.4939443","18.4309","0.004951","17.477","0.005627","15.7198","0.000734","14.751","0.000767","8","2","15","10","16696","0.999664","16696","0.999648","16696","0.999002","16696","0.998966"
"1693","83.987333","-6.493922","100200839875077101","83.98750206","-6.49441482","-999","-999","19.9304","0.115031","-999","-999","-999","-999","0","1","0","0","0","-999","4120","0.514802","0","-999","0","-999"
"1693","83.987333","-6.493922","100200839881137793","83.98811816","-6.49384997","-999","-999","21.2386","0.202427","-999","-999","-999","-999","0","1","0","0","0","-999","4120","0.612302","0","-999","0","-999"
"1694","83.987708","-6.784672","99850839877048775","83.98773916","-6.78467109","13.456","-999","12.737","-999","12.491","-999","12.383","-999","0","0","0","0","36","-999","16420","-999","16420","-999","36","-999"
"1695","83.98875","-6.674475","99990839887481024","83.98874128","-6.67448247","17.4073","0.002949","16.2055","0.001546","15.0639","0.000552","14.4051","0.000758","6","6","13","7","16696","0.999555","16696","0.999575","16696","0.999585","16696","0.999568"
"1696","83.989375","-6.276397","100460839888109084","83.98881296","-6.27608786","-999","-999","-999","-999","-999","-999","18.0351","0.028054","0","0","0","1","0","-999","0","-999","0","-999","16781336","0.551789"
"1696","83.989375","-6.276397","100460839890818530","83.98908231","-6.27656298","-999","-999","-999","-999","-999","-999","17.0437","0.008762","0","0","0","1","0","-999","0","-999","0","-999","4120","0.443088"
"1696","83.989375","-6.276397","100460839892969590","83.98929584","-6.27566479","-999","-999","-999","-999","-999","-999","17.5399","0.011087","0","0","0","1","0","-999","0","-999","0","-999","280","0.985824"
"1696","83.989375","-6.276397","100460839892998884","83.98932043","-6.27620679","16.0258","0.001188","14.8123","0.00062","13.319","-999","12.994","-999","8","8","0","0","16696","0.999372","16696","0.999825","36","-999","16420","-999"
"1696","83.989375","-6.276397","100460839895769196","83.98966393","-6.27605061","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16416","-999","0","-999","0","-999","24","-999"
"1697","83.989375","-6.711628","99940839891685591","83.98914515","-6.71233805","-999","-999","18.1763","0.025604","-999","-999","-999","-999","0","1","0","0","0","-999","4120","0.545111","0","-999","0","-999"
"1697","83.989375","-6.711628","99940839893646443","83.98936967","-6.71161921","14.8918","0.000763","13.8933","0.00114","13.116","-999","12.607","-999","6","1","0","0","16696","0.999433","16696","0.999181","16420","-999","16420","-999"
"1698","83.989667","-5.664275","101200839894982970","83.98949865","-5.66452829","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","24","-999","0","-999","0","-999","0","-999"
"1698","83.989667","-5.664275","101200839895423997","83.98954269","-5.66367293","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16416","-999","16416","-999","16416","-999","16416","-999"
"1698","83.989667","-5.664275","101200839896623286","83.98967095","-5.66427401","17.9234","0.0056","16.5388","0.002382","15.2657","0.000696","14.6361","0.000917","3","4","10","7","16793912","0.999713","16696","0.999337","16696","0.999596","16696","0.999127"
"1698","83.989667","-5.664275","101200839903233080","83.99032391","-5.66443718","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","16","-999","0","-999","0","-999"
"1699","83.990208","-5.955097","100850839902224255","83.99021191","-5.95512141","15.798","0.001486","14.7146","0.000607","14.0775","0.000329","13.5424","0.000978","4","8","14","2","16696","0.999788","16696","0.99962","16696","0.999708","16696","0.997886"
"1699","83.990208","-5.955097","100850839904365000","83.99042753","-5.9545041","-999","-999","-999","-999","-999","-999","17.8773","0.021525","0","0","0","1","0","-999","0","-999","0","-999","16781336","0.713223"
"1700","83.990333","-6.637003","100030839903125968","83.99032034","-6.63702746","14.6888","0.000856","13.293","-999","12.873","-999","12.635","-999","4","0","0","0","16696","0.999684","16420","-999","16420","-999","16420","-999"
"1701","83.990583","-6.190197","100570839905922152","83.99059131","-6.1901875","16.8252","0.001993","15.4893","0.000799","14.6163","0.0005","14.1708","0.000506","7","10","10","13","16696","0.9997","16696","0.999628","16696","0.999364","16696","0.999708"
"1701","83.990583","-6.190197","100570839907742825","83.99077334","-6.18962537","-999","-999","-999","-999","-999","-999","18.7793","0.03719","0","0","0","1","0","-999","0","-999","0","-999","16781336","0.63869"
"1702","83.991042","-6.395675","100320839910245582","83.99102497","-6.3956748","18.1619","0.004743","17.1197","0.002143","15.7585","0.00071","14.9003","0.000922","6","10","16","9","16793912","0.999607","16793912","0.999745","16793912","0.999731","16793912","0.999538"
"1703","83.991583","-6.137153","100630839915735845","83.99157634","-6.13711577","18.789","0.006567","17.5901","0.002711","15.7001","0.000788","14.7601","0.000736","7","11","13","12","16696","0.999384","16696","0.999381","16696","0.999707","16696","0.999332"
"1704","83.991958","-5.215222","101740839911022470","83.99126817","-5.2153283","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","16416","-999","16416","-999"
"1704","83.991958","-5.215222","101740839915242849","83.99166865","-5.21463018","-999","-999","11.8413","0.001","-999","-999","-999","-999","0","1","0","0","0","-999","1048","0.936989","0","-999","0","-999"
"1704","83.991958","-5.215222","101740839915352113","83.99153712","-5.21524542","-999","-999","-999","-999","-999","-999","14.8329","0.003901","0","0","0","1","0","-999","0","-999","0","-999","4120","0.433377"
"1704","83.991958","-5.215222","101740839915462456","83.99155259","-5.21496904","-999","-999","-999","-999","10.2478","0.001283","-999","-999","0","0","1","0","0","-999","0","-999","24","0","0","-999"
"1704","83.991958","-5.215222","101740839918912363","83.99195849","-5.21514678","13.9241","0.000821","12.284","-999","11.458","-999","10.892","-999","2","0","0","0","280","0.99898","4","-999","36","-999","36","-999"
"1704","83.991958","-5.215222","101740839919472824","83.99195044","-5.21457873","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","32","-999","32","-999","16416","-999","32","-999"
"1704","83.991958","-5.215222","101740839922811335","83.99259345","-5.2156237","-999","-999","-999","-999","12.6162","0.001","-999","-999","0","0","1","0","0","-999","0","-999","16777240","0.630167","0","-999"
"1704","83.991958","-5.215222","101740839923292029","83.99195846","-5.21514013","13.9495","0.000834","-999","-999","12.0593","0.000707","10.9294","0.000704","2","0","2","3","280","0.99918","0","-999","24","0.16793","24","0.414188"
"1704","83.991958","-5.215222","101740839925831459","83.99240674","-5.21577815","14.062","0.001","-999","-999","16.7118","0.004485","-999","-999","1","0","1","0","4120","0.665064","0","-999","16781336","0.472141","0","-999"
"1704","83.991958","-5.215222","101740839926092251","83.99260629","-5.21514205","-999","-999","-999","-999","16.4725","0.001624","-999","-999","0","0","1","0","0","-999","0","-999","16781336","0.694266","0","-999"
"1705","83.992375","-4.611383","102460839920477252","83.99204809","-4.61096062","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16416","-999","16416","-999","0","-999","16416","-999"
"1705","83.992375","-4.611383","102460839920936218","83.99208168","-4.61181674","-999","-999","-999","-999","14.1895","0.001287","-999","-999","0","0","1","0","0","-999","0","-999","16777232","0.508624","0","-999"
"1705","83.992375","-4.611383","102460839923486552","83.99230252","-4.61161005","13.456","-999","12.56","-999","12.194","-999","11.991","-999","0","0","0","0","16420","-999","16420","-999","16420","-999","16420","-999"
"1705","83.992375","-4.611383","102460839924106154","83.99244149","-4.61178304","-999","-999","-999","-999","13.3024","0.001","-999","-999","0","0","1","0","16416","-999","16416","-999","48","0.278119","16416","-999"
"1705","83.992375","-4.611383","102460839927677470","83.99280431","-4.61072232","-999","-999","-999","-999","18.3256","0.010008","-999","-999","0","0","3","0","0","-999","0","-999","16781336","0.741534","0","-999"
"1705","83.992375","-4.611383","102460839930707266","83.9930733","-4.61094763","-999","-999","-999","-999","18.1208","0.014048","-999","-999","0","0","1","0","0","-999","0","-999","16781336","0.794669","0","-999"
"1706","83.992708","-6.611978","100060839922015671","83.99221406","-6.61227366","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","0","-999"
"1706","83.992708","-6.611978","100060839927046017","83.99269932","-6.61198268","15.6157","0.001236","15.4083","0.001584","14.45","0.000402","13.5726","0.000536","5","3","14","7","16696","0.999621","16696","0.999064","16696","0.998911","16696","0.999397"
"1707","83.993917","-5.375367","101540839931009380","83.99335752","-5.37571193","-999","-999","-999","-999","11.8375","0.000707","-999","-999","0","0","2","0","0","-999","0","-999","24","0.166233","0","-999"
"1707","83.993917","-5.375367","101540839936169726","83.99344454","-5.37568814","11.2109","0.00099","-999","-999","13.4327","0.001547","-999","-999","2","0","1","0","24","0.764894","0","-999","24","0.032734","0","-999"
"1707","83.993917","-5.375367","101540839940379985","83.993915","-5.375366","8.918","-999","9.119","-999","9.303","-999","9.446","-999","0","0","0","0","68","-999","68","-999","68","-999","16484","-999"
"1707","83.993917","-5.375367","101540839940499486","83.99401781","-5.37573557","-999","-999","12.4911","0.001","-999","-999","-999","-999","0","1","0","0","0","-999","24","0.498552","0","-999","0","-999"
"1707","83.993917","-5.375367","101540839943759357","83.994494","-5.37589784","-999","-999","-999","-999","13.8822","0.000712","13.7608","0.001593","0","0","3","1","0","-999","0","-999","16777240","0.477989","24","0.360531"
"1707","83.993917","-5.375367","101550839931560241","83.99325203","-5.37511807","-999","-999","-999","-999","-999","-999","13.2903","0.000801","0","0","0","4","0","-999","0","-999","0","-999","16777240","0.81239"
"1707","83.993917","-5.375367","101550839935570093","83.99378061","-5.37510328","-999","-999","9.80084","0.000704","-999","-999","9.71066","0.001","0","3","0","1","0","-999","24","0.647755","0","-999","24","0.005882"
"1707","83.993917","-5.375367","101550839942010756","83.99399873","-5.37484119","-999","-999","-999","-999","13.9496","0.000697","14.3947","0.002235","0","0","3","1","0","-999","0","-999","16777240","0.120154","16777240","0.184423"
"1707","83.993917","-5.375367","101550839943040438","83.99448051","-5.37484027","12.5375","0.001","-999","-999","-999","-999","14.135","0.002007","1","0","0","1","16777232","0.776169","0","-999","0","-999","16777240","0.711199"
"1708","83.994208","-4.490056","102610839939442033","83.99392637","-4.49032333","20.1713","0.166159","-999","-999","-999","-999","-999","-999","1","0","0","0","16","0.718662","0","-999","0","-999","0","-999"
"1708","83.994208","-4.490056","102610839942232353","83.99420304","-4.4900565","16.9766","0.002067","15.6027","0.000767","14.6268","0.000498","13.9909","0.000575","8","12","10","8","16696","0.999524","16696","0.999612","16696","0.999677","16696","0.999209"
"1709","83.995708","-5.985686","100810839957307556","83.99572231","-5.98570573","17.4136","0.003692","16.1783","0.001602","14.9823","0.0009869999","14.4826","0.00067","4","6","4","10","16696","0.999205","16696","0.999207","16696","0.999326","16696","0.999032"
"1709","83.995708","-5.985686","100810839957928495","83.99578229","-5.98491857","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","0","-999"
"1709","83.995708","-5.985686","100810839964007597","83.99640205","-5.98566815","-999","-999","-999","-999","20.0616","0.056848","-999","-999","0","0","1","0","0","-999","0","-999","16781336","0.710066","0","-999"
"1710","83.9965","-5.666558","101190839962119882","83.99621147","-5.66710124","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16416","-999","16416","-999","16416","-999","16416","-999"
"1710","83.9965","-5.666558","101200839958010840","83.99574942","-5.66628928","-999","-999","-999","-999","-999","-999","15.1963","0.003907","0","0","0","1","0","-999","0","-999","0","-999","24","0.630226"
"1710","83.9965","-5.666558","101200839964150147","83.99648503","-5.66687559","-999","-999","-999","-999","11.032","0.004432","14.2692","0.002148","0","0","1","1","0","-999","16416","-999","16440","0","16793656","0.093285"
"1710","83.9965","-5.666558","101200839965610534","83.99652497","-5.66653682","11.8432","0.000406","11.0831","0.000384","12.312","-999","11.602","-999","10","10","0","0","16440","0.50899","16440","0.368496","4","-999","16420","-999"
"1710","83.9965","-5.666558","101200839966431025","83.99653824","-5.66630629","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16416","-999","0","-999","16416","-999","0","-999"
"1710","83.9965","-5.666558","101200839966731384","83.99668464","-5.66584846","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16416","-999","16416","-999","16416","-999","16416","-999"
"1710","83.9965","-5.666558","101200839972170428","83.99721036","-5.66657196","-999","-999","13.4864","0.001","-999","-999","-999","-999","0","1","0","0","0","-999","16777232","0.929672","0","-999","0","-999"
"1711","83.996792","-6.831092","99800839967752676","83.99677489","-6.83140669","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16416","-999","16416","-999","16416","-999","16416","-999"
"1711","83.996792","-6.831092","99800839967803061","83.99677686","-6.83111377","17.5949","0.003188","16.3931","0.001522","15.2243","0.000517","14.6024","0.000746","6","8","18","9","16696","0.999752","16696","0.999696","16696","0.999608","16696","0.999654"
"1712","83.996833","-4.979511","102020839968174979","83.99680844","-4.97952406","16.6059","0.002033","15.4167","0.000785","14.526","0.000575","14.0799","0.00047","5","10","7","14","16696","0.9996","16696","0.999328","16696","0.999583","16696","0.999173"
